---------------------------------------------------------------------------
Element                    Si
Energy Cutoff(Ry)          100
Radius Cutoff(a.u.)         6
Lmax                        2
Number of Sorbital-->       2
 5.180724571017e-03 4.607287159962e-03 4.029795786440e-03 3.458578167794e-03
 2.904569860783e-03 2.378793268068e-03 1.891758141647e-03 1.452820942213e-03
 1.069549431949e-03 7.471442526443e-04 4.879698833586e-04 2.912426633219e-04
 1.529134954690e-04 6.576807557473e-05 1.974932572818e-05 2.486969903764e-06
 0.000000000000e+00
                Type                   L                   N
                   0                   0                   1
 -3.227383739713e-01 -3.226815171836e-01 -3.225109238476e-01 -3.222265253944e-01
 -3.218282087074e-01 -3.213158178602e-01 -3.206891565303e-01 -3.199479910717e-01
 -3.190920542211e-01 -3.181210494103e-01 -3.170346556515e-01 -3.158325329577e-01
 -3.145143282580e-01 -3.130796817606e-01 -3.115282337163e-01 -3.098596315315e-01
 -3.080735371736e-01 -3.061696348165e-01 -3.041476386641e-01 -3.020073008948e-01
 -2.997484196670e-01 -2.973708471224e-01 -2.948744973298e-01 -2.922593541076e-01
 -2.895254786658e-01 -2.866730170127e-01 -2.837022070668e-01 -2.806133854251e-01
 -2.774069937336e-01 -2.740835846159e-01 -2.706438271135e-01 -2.670885115995e-01
 -2.634185541288e-01 -2.596350001939e-01 -2.557390278574e-01 -2.517319502417e-01
 -2.476152173549e-01 -2.433904172426e-01 -2.390592764572e-01 -2.346236598417e-01
 -2.300855696305e-01 -2.254471438744e-01 -2.207106542025e-01 -2.158785029367e-01
 -2.109532195806e-01 -2.059374567090e-01 -2.008339852859e-01 -1.956456894467e-01
 -1.903755607800e-01 -1.850266921491e-01 -1.796022710971e-01 -1.741055728799e-01
 -1.685399531754e-01 -1.629088405167e-01 -1.572157285013e-01 -1.514641678265e-01
 -1.456577582016e-01 -1.398001401916e-01 -1.338949870395e-01 -1.279459965216e-01
 -1.219568828819e-01 -1.159313688954e-01 -1.098731781051e-01 -1.037860272767e-01
 -9.767361911120e-02 -9.153963525471e-02 -8.538772963967e-02 -7.922152218940e-02
 -7.304459291427e-02 -6.686047642375e-02 -6.067265687519e-02 -5.448456337586e-02
 -4.829956585109e-02 -4.212097138708e-02 -3.595202105321e-02 -2.979588720432e-02
 -2.365567125998e-02 -1.753440195366e-02 -1.143503404102e-02 -5.360447453453e-03
 6.865531208893e-04 6.703238248827e-03 1.268695338017e-02 1.863511811785e-02
 2.454522515839e-02 3.041483893291e-02 3.624159398046e-02 4.202319308700e-02
 4.775740522412e-02 5.344206332258e-02 5.907506191579e-02 6.465435468875e-02
 7.017795196725e-02 7.564391818193e-02 8.105036934067e-02 8.639547054151e-02
 9.167743355704e-02 9.689451451924e-02 1.020450117320e-01 1.071272636360e-01
 1.121396469487e-01 1.170805749995e-01 1.219484962766e-01 1.267418932017e-01
 1.314592811414e-01 1.360992076676e-01 1.406602520687e-01 1.451410251176e-01
 1.495401690943e-01 1.538563580605e-01 1.580882983803e-01 1.622347294793e-01
 1.662944248290e-01 1.702661931446e-01 1.741488797804e-01 1.779413683036e-01
 1.816425822282e-01 1.852514868872e-01 1.887670914208e-01 1.921884508568e-01
 1.955146682575e-01 1.987448969105e-01 2.018783425353e-01 2.049142654812e-01
 2.078519828911e-01 2.106908708066e-01 2.134303661883e-01 2.160699688304e-01
 2.186092431448e-01 2.210478197963e-01 2.233853971664e-01 2.256217426308e-01
 2.277566936330e-01 2.297901585405e-01 2.317221172720e-01 2.335526216854e-01
 2.352817957204e-01 2.369098352890e-01 2.384370079125e-01 2.398636521043e-01
 2.411901764996e-01 2.424170587376e-01 2.435448441013e-01 2.445741439238e-01
 2.455056337716e-01 2.463400514179e-01 2.470781946177e-01 2.477209187037e-01
 2.482691340166e-01 2.487238031904e-01 2.490859383113e-01 2.493565979692e-01
 2.495368842241e-01 2.496279395074e-01 2.496309434797e-01 2.495471098665e-01
 2.493776832923e-01 2.491239361344e-01 2.487871654156e-01 2.483686897560e-01
 2.478698464013e-01 2.472919883445e-01 2.466364815574e-01 2.459047023467e-01
 2.450980348457e-01 2.442178686550e-01 2.432655966398e-01 2.422426128926e-01
 2.411503108674e-01 2.399900816878e-01 2.387633126333e-01 2.374713858025e-01
 2.361156769528e-01 2.346975545121e-01 2.332183787595e-01 2.316795011667e-01
 2.300822638930e-01 2.284279994250e-01 2.267180303489e-01 2.249536692458e-01
 2.231362186950e-01 2.212669713748e-01 2.193472102433e-01 2.173782087880e-01
 2.153612313274e-01 2.132975333501e-01 2.111883618776e-01 2.090349558350e-01
 2.068385464158e-01 2.046003574285e-01 2.023216056097e-01 2.000035008947e-01
 1.976472466321e-01 1.952540397340e-01 1.928250707530e-01 1.903615238782e-01
 1.878645768447e-01 1.853354007528e-01 1.827751597918e-01 1.801850108704e-01
 1.775661031496e-01 1.749195774845e-01 1.722465657730e-01 1.695481902207e-01
 1.668255625247e-01 1.640797829849e-01 1.613119395512e-01 1.585231068159e-01
 1.557143449625e-01 1.528866986820e-01 1.500411960681e-01 1.471788475064e-01
 1.443006445684e-01 1.414075589250e-01 1.385005412936e-01 1.355805204315e-01
 1.326484021891e-01 1.297050686369e-01 1.267513772775e-01 1.237881603555e-01
 1.208162242756e-01 1.178363491393e-01 1.148492884090e-01 1.118557687076e-01
 1.088564897593e-01 1.058521244771e-01 1.028433192013e-01 9.983069408940e-02
 9.681484365888e-02 9.379633748222e-02 9.077572103011e-02 8.775351665948e-02
 8.473022474005e-02 8.170632491205e-02 7.868227746615e-02 7.565852483525e-02
 7.263549318659e-02 6.961359410128e-02 6.659322632735e-02 6.357477759153e-02
 6.055862645397e-02 5.754514418980e-02 5.453469668041e-02 5.152764629763e-02
 4.852435376327e-02 4.552517996690e-02 4.253048772466e-02 3.954064346244e-02
 3.655601880727e-02 3.357699207136e-02 3.060394961425e-02 2.763728706947e-02
 2.467741042328e-02 2.172473693436e-02 1.877969588488e-02 1.584272915458e-02
 1.291429161161e-02 9.994851315136e-03 7.084889526705e-03 4.184900529235e-03
 1.295391254159e-03 -1.583119280729e-03 -4.450100718454e-03 -7.305012288880e-03
 -1.014730390570e-02 -1.297641742474e-02 -1.579178805240e-02 -1.859284589133e-02
 -2.137901760937e-02 -2.414972821604e-02 -2.690440293017e-02 -2.964246912096e-02
 -3.236335830403e-02 -3.506650817343e-02 -3.775136465010e-02 -4.041738392677e-02
 -4.306403448957e-02 -4.569079909634e-02 -4.829717669234e-02 -5.088268424397e-02
 -5.344685847245e-02 -5.598925746968e-02 -5.850946217999e-02 -6.100707773226e-02
 -6.348173460862e-02 -6.593308963720e-02 -6.836082679807e-02 -7.076465783331e-02
 -7.314432265392e-02 -7.549958953818e-02 -7.783025511812e-02 -8.013614415275e-02
 -8.241710908869e-02 -8.467302941092e-02 -8.690381078859e-02 -8.910938402235e-02
 -9.128970380223e-02 -9.344474728648e-02 -9.557451251374e-02 -9.767901666271e-02
 -9.975829417470e-02 -1.018123947562e-01 -1.038413812799e-01 -1.058453276025e-01
 -1.078243163214e-01 -1.097784364888e-01 -1.117077813070e-01 -1.136124458246e-01
 -1.154925246570e-01 -1.173481097520e-01 -1.191792882224e-01 -1.209861402660e-01
 -1.227687371940e-01 -1.245271395859e-01 -1.262613955906e-01 -1.279715393884e-01
 -1.296575898319e-01 -1.313195492772e-01 -1.329574026189e-01 -1.345711165383e-01
 -1.361606389741e-01 -1.377258988197e-01 -1.392668058532e-01 -1.407832509006e-01
 -1.422751062321e-01 -1.437422261889e-01 -1.451844480359e-01 -1.466015930324e-01
 -1.479934677128e-01 -1.493598653651e-01 -1.507005676953e-01 -1.520153466608e-01
 -1.533039664585e-01 -1.545661856474e-01 -1.558017593874e-01 -1.570104417731e-01
 -1.581919882403e-01 -1.593461580237e-01 -1.604727166416e-01 -1.615714383843e-01
 -1.626421087829e-01 -1.636845270338e-01 -1.646985083568e-01 -1.656838862622e-01
 -1.666405147070e-01 -1.675682701161e-01 -1.684670532505e-01 -1.693367909034e-01
 -1.701774374058e-01 -1.709889759269e-01 -1.717714195554e-01 -1.725248121498e-01
 -1.732492289477e-01 -1.739447769270e-01 -1.746115949131e-01 -1.752498534305e-01
 -1.758597542957e-01 -1.764415299565e-01 -1.769954425787e-01 -1.775217828892e-01
 -1.780208687823e-01 -1.784930437017e-01 -1.789386748107e-01 -1.793581509659e-01
 -1.797518805112e-01 -1.801202889111e-01 -1.804638162435e-01 -1.807829145740e-01
 -1.810780452346e-01 -1.813496760293e-01 -1.815982783936e-01 -1.818243245315e-01
 -1.820282845552e-01 -1.822106236539e-01 -1.823717993176e-01 -1.825122586384e-01
 -1.826324357168e-01 -1.827327491940e-01 -1.828135999339e-01 -1.828753688760e-01
 -1.829184150773e-01 -1.829430739637e-01 -1.829496558045e-01 -1.829384444262e-01
 -1.829096961761e-01 -1.828636391466e-01 -1.828004726667e-01 -1.827203670671e-01
 -1.826234637198e-01 -1.825098753536e-01 -1.823796866426e-01 -1.822329550632e-01
 -1.820697120114e-01 -1.818899641720e-01 -1.816936951265e-01 -1.814808671867e-01
 -1.812514234366e-01 -1.810052899654e-01 -1.807423782713e-01 -1.804625878144e-01
 -1.801658086967e-01 -1.798519244437e-01 -1.795208148647e-01 -1.791723589632e-01
 -1.788064378748e-01 -1.784229378025e-01 -1.780217529255e-01 -1.776027882537e-01
 -1.771659624033e-01 -1.767112102670e-01 -1.762384855558e-01 -1.757477631883e-01
 -1.752390415075e-01 -1.747123443019e-01 -1.741677226165e-01 -1.736052563334e-01
 -1.730250555100e-01 -1.724272614615e-01 -1.718120475781e-01 -1.711796198693e-01
 -1.705302172291e-01 -1.698641114223e-01 -1.691816067874e-01 -1.684830396636e-01
 -1.677687775423e-01 -1.670392179531e-01 -1.662947870939e-01 -1.655359382154e-01
 -1.647631497767e-01 -1.639769233859e-01 -1.631777815460e-01 -1.623662652238e-01
 -1.615429312656e-01 -1.607083496803e-01 -1.598631008155e-01 -1.590077724503e-01
 -1.581429568307e-01 -1.572692476746e-01 -1.563872371698e-01 -1.554975129948e-01
 -1.546006553854e-01 -1.536972342734e-01 -1.527878065231e-01 -1.518729132872e-01
 -1.509530775062e-01 -1.500288015724e-01 -1.491005651761e-01 -1.481688233549e-01
 -1.472340047590e-01 -1.462965101480e-01 -1.453567111303e-01 -1.444149491545e-01
 -1.434715347600e-01 -1.425267470905e-01 -1.415808336737e-01 -1.406340104663e-01
 -1.396864621609e-01 -1.387383427502e-01 -1.377897763413e-01 -1.368408582090e-01
 -1.358916560766e-01 -1.349422116101e-01 -1.339925421099e-01 -1.330426423813e-01
 -1.320924867644e-01 -1.311420313040e-01 -1.301912160347e-01 -1.292399673606e-01
 -1.282882005038e-01 -1.273358219984e-01 -1.263827322046e-01 -1.254288278177e-01
 -1.244740043486e-01 -1.235181585499e-01 -1.225611907643e-01 -1.216030071732e-01
 -1.206435219224e-01 -1.196826591058e-01 -1.187203545865e-01 -1.177565576384e-01
 -1.167912323939e-01 -1.158243590810e-01 -1.148559350424e-01 -1.138859755225e-01
 -1.129145142191e-01 -1.119416035931e-01 -1.109673149333e-01 -1.099917381784e-01
 -1.090149814964e-01 -1.080371706277e-01 -1.070584479985e-01 -1.060789716139e-01
 -1.050989137425e-01 -1.041184594065e-01 -1.031378046919e-01 -1.021571548978e-01
 -1.011767225426e-01 -1.001967252478e-01 -9.921738352187e-02 -9.823891846649e-02
 -9.726154942854e-02 -9.628549162264e-02 -9.531095374852e-02 -9.433813562799e-02
 -9.336722588622e-02 -9.239839970152e-02 -9.143181664747e-02 -9.046761865018e-02
 -8.950592808272e-02 -8.854684601730e-02 -8.759045065450e-02 -8.663679594710e-02
 -8.568591043448e-02 -8.473779630136e-02 -8.379242867271e-02 -8.284975515456e-02
 -8.190969562787e-02 -8.097214230051e-02 -8.003696001986e-02 -7.910398684607e-02
 -7.817303488359e-02 -7.724389136610e-02 -7.631631998764e-02 -7.539006247026e-02
 -7.446484035627e-02 -7.354035701115e-02 -7.261629982088e-02 -7.169234256577e-02
 -7.076814795099e-02 -6.984337027251e-02 -6.891765819577e-02 -6.799065762310e-02
 -6.706201462523e-02 -6.613137841111e-02 -6.519840431006e-02 -6.426275673969e-02
 -6.332411213308e-02 -6.238216179858e-02 -6.143661468590e-02 -6.048720003210e-02
 -5.953366986165e-02 -5.857580131397e-02 -5.761339877213e-02 -5.664629576433e-02
 -5.567435660777e-02 -5.469747776024e-02 -5.371558883787e-02 -5.272865324793e-02
 -5.173666837083e-02 -5.073966520619e-02 -4.973770737127e-02 -4.873088930646e-02
 -4.771933350064e-02 -4.670318649984e-02 -4.568261340706e-02 -4.465779052289e-02
 -4.362889572236e-02 -4.259609612165e-02 -4.155953257319e-02 -4.051930055573e-02
 -3.947542711869e-02 -3.842784372101e-02 -3.737635509852e-02 -3.632060472264e-02
 -3.526003799169e-02 -3.419386502685e-02 -3.312102581150e-02 -3.204016137271e-02
 -3.094959568421e-02 -2.984733386546e-02 -2.873108291991e-02 -2.759830153298e-02
 -2.644628515369e-02 -2.527229154107e-02 -2.407371002152e-02 -2.284827479808e-02
 -2.159431878838e-02 -2.031105978266e-02 -1.899890548390e-02 -1.765975864525e-02
 -1.629729861281e-02 -1.491721176704e-02 -1.352734131920e-02 -1.213772729846e-02
 -1.076051085654e-02 -9.409683481294e-03 -8.100671288928e-03 -6.849756824546e-03
 -5.673354921056e-03 -4.587173973322e-03 -3.605308040350e-03 -2.739316931465e-03
 -1.997359351415e-03 -1.383447005748e-03 -8.968844590212e-04 -5.319502265451e-04
 -2.778594592662e-04 -1.190287175079e-04 -3.564038507888e-05 -4.480351309028e-06
 0.000000000000e+00
                Type                   L                   N
                   0                   1                   0
 0.000000000000e+00 9.344594386342e-03 1.865727101781e-02 2.790634807471e-02
 3.706061367255e-02 4.608955600814e-02 5.496358776665e-02 6.365426295373e-02
 7.213448438222e-02 8.037870012357e-02 8.836308732899e-02 9.606572193428e-02
 1.034667328836e-01 1.105484396402e-01 1.172954718969e-01 1.236948705488e-01
 1.297361691556e-01 1.354114552826e-01 1.407154112865e-01 1.456453342814e-01
 1.502011352037e-01 1.543853170661e-01 1.582029326699e-01 1.616615222188e-01
 1.647710314421e-01 1.675437110029e-01 1.699939981191e-01 1.721383814739e-01
 1.739952506293e-01 1.755847312812e-01 1.769285078117e-01 1.780496346906e-01
 1.789723383707e-01 1.797218113877e-01 1.803240004392e-01 1.808053902524e-01
 1.811927850804e-01 1.815130896747e-01 1.817930915724e-01 1.820592465183e-01
 1.823374687992e-01 1.826529282156e-01 1.830298553482e-01 1.834913566909e-01
 1.840592411286e-01 1.847538591277e-01 1.855939558886e-01 1.865965395777e-01
 1.877767656191e-01 1.891478378778e-01 1.907209274137e-01 1.925051093277e-01
 1.945073180586e-01 1.967323213259e-01 1.991827127513e-01 2.018589230244e-01
 2.047592493204e-01 2.078799025190e-01 2.112150716222e-01 2.147570046208e-01
 2.184961049263e-01 2.224210423508e-01 2.265188775035e-01 2.307751983605e-01
 2.351742676722e-01 2.396991797894e-01 2.443320254163e-01 2.490540627482e-01
 2.538458934065e-01 2.586876415589e-01 2.635591346005e-01 2.684400837743e-01
 2.733102631270e-01 2.781496852291e-01 2.829387721321e-01 2.876585200961e-01
 2.922906566942e-01 2.968177889805e-01 3.012235415081e-01 3.054926830859e-01
 3.096112412780e-01 3.135666037724e-01 3.173476058747e-01 3.209446035178e-01
 3.243495313169e-01 3.275559453406e-01 3.305590504164e-01 3.333557119256e-01
 3.359444521943e-01 3.383254317205e-01 3.405004156168e-01 3.424727257831e-01
 3.442471794432e-01 3.458300148044e-01 3.472288047055e-01 3.484523592211e-01
